bookID,authors,average_rating,language_code,text_reviews_count
29054,Miguel de Cervantes Saavedra-Lesley Lipson,3.73,eng,29
29058,Maria Antonia Garcés,3.14,eng,1
29059,Chuck Palahniuk,3.69,eng,5063
29069,John  Baxter-Mel Bay,3.83,eng,0
29075,Christopher Schmitt,3.88,en-US,11
29081,P.D. Eastman,4.11,en-US,10
29083,Roy McKie-P.D. Eastman,4.15,eng,83
29084,P.D. Eastman,4.24,en-US,60
29085,P.D. Eastman,4.17,eng,0
29091,Georg Wilhelm Friedrich Hegel-Michael John Petry,0.0,eng,0
29092,Georg Wilhelm Friedrich Hegel-J. Sibree,3.82,en-US,9
29093,Georg Wilhelm Friedrich Hegel-S.W. Dyde,3.86,en-US,2
29118,Margaret Weis-Tracy Hickman,3.67,eng,109
29119,Margaret Weis-Tracy Hickman,3.66,eng,37
29120,Mistress Lorelei,3.76,eng,27
29122,Miasha,4.35,en-US,85
29123,Kate Williams,3.88,eng,70
29124,T.H. White-Fritz Eichenberg,3.94,en-US,119
29125,Annie West,3.42,eng,18
29128,Peter S. Beagle,4.18,eng,15
29129,Peter S. Beagle,4.18,eng,5
29130,Peter S. Beagle,4.44,eng,10
29135,J.V. Jones,3.91,eng,61
29136,J.V. Jones,3.9,eng,4
29137,J.V. Jones,3.78,eng,126
29140,J.V. Jones,3.78,ger,0
29150,Takashi Hashiguchi,3.97,en-US,59
29151,Takashi Hashiguchi,3.97,eng,10
29152,Takashi Hashiguchi,3.96,eng,5
29153,Takashi Hashiguchi,3.99,en-US,7
29154,Takashi Hashiguchi,3.98,eng,5
29155,Takashi Hashiguchi,4.02,en-US,6
29156,Takashi Hashiguchi,4.0,eng,6
29159,Takashi Hashiguchi-橋口 たかし,3.97,jpn,0
29160,Margaret Weis-Don Perrin,4.05,eng,67
29161,Margaret Weis-Ursula K. Le Guin-Roger Zelazny-Christopher Stasheff-Mercedes Lackey-Ray Bradbury-Andre Norton-Jack Vance-Raymond E. Feist-C.J. Cherryh-Fritz Leiber-Melanie Rawn-Marion Zimmer Bradley-Larry Niven-Zenna Henderson-Greg Bear-Orson Scott Card-Katherine Kurtz-Joe Haldeman-Robert Silverberg-F. Paul Wilson-Keith Birdsong,3.59,en-US,4
29164,Margaret Weis-Tracy Hickman,3.77,eng,21
29167,Margaret Weis-Tracy Hickman,3.89,eng,0
29170,Margaret Weis-Tracy Hickman-Marta Perez,4.33,spa,0
29173,Margaret Weis-Tracy Hickman-Adam Lesh,4.01,eng,10
29174,Margaret Weis-Tracy Hickman-Imke Brodersen,3.4,ger,0
29175,Margaret Weis-Tracy Hickman,3.73,spa,6
29177,Margaret Weis-Tracy Hickman-Imke Brodersen,3.8,ger,0
29182,Margaret Weis-Tracy Hickman,4.06,ger,0
29184,Margaret Weis-Tracy Hickman,4.13,spa,4
29185,Margaret Weis-Janet Pack-Bruce Holland Rogers-Nina Kiriki Hoffman-Tanya Huff-Linda P. Baker-Michelle Sagara West-Nancy Varian Berberick-Mark A. Garland-Lawrence Schimel-Donald J. Bingle-Jane Lindskold-Kristine Kathryn Rusch-Edward Carmien-Jean-François Podevin-Robyn McGrew-Carrie Channell,3.42,eng,6
29187,Margaret Weis-Tracy Hickman,4.15,eng,288
29204,P.D. James,3.92,eng,351
29205,John Lescroart,4.0,eng,100
29209,James McBride,4.08,eng,4432
29216,James McBride,4.08,eng,12
29222,John D'Emilio,4.19,eng,44
29227,Stacey Szklut-Carol Stock Kranowitz-Lynn Balzer-Martin,4.12,eng,1
29248,Kevin Trudeau,3.51,eng,14
29251,Ram Dass-Richard Alpert,4.12,en-US,73
29252,Ram Dass-Richard Alpert,4.33,en-US,42
29253,Ram Dass-Richard Alpert,4.28,en-GB,7
29254,Ram Dass-Richard Alpert,4.29,en-US,680
29255,Ram Dass-Richard Alpert,4.24,en-US,29
29256,Ram Dass-Richard Alpert,4.16,en-US,53
29257,Ram Dass-Richard Alpert,4.14,en-US,3
29260,Ram Dass-Richard Alpert,3.95,eng,1
29285,Robert McCloskey-Leonard S. Marcus,4.42,eng,8
29286,Robert McCloskey,4.1,en-US,51
29288,Robert McCloskey,4.37,eng,255
29289,Robert McCloskey,4.12,eng,101
29290,Robert McCloskey,4.08,en-US,294
29312,Russell Hoban,4.03,eng,44
29313,David Wiesner,4.21,eng,505
29320,Nancy   Harding,3.2,eng,1
29324,Shirley Rousseau Murphy,4.06,eng,67
29325,Shirley Rousseau Murphy,4.21,eng,40
29326,Shirley Rousseau Murphy,4.25,eng,19
29356,Martin Burgess Green,3.0,eng,0
29358,George Crile,4.0,eng,624
29359,George Crile-Christopher Lane,4.0,en-US,7
29360,George Crile-Christopher Lane,4.0,eng,0
29362,George Crile,4.0,eng,0
29367,Jonathan Phillips,4.04,eng,5
29378,Peter Singer,4.06,eng,75
29380,Peter Singer,4.23,eng,335
29386,Giles Milton,3.83,eng,226
29390,M.J. Trow,3.52,en-US,8
29393,Michael Azerrad,4.19,eng,555
29394,Jim Butcher,4.37,eng,1016
29395,Bernard Cornwell,4.1,eng,130
29396,Jim Butcher,4.13,eng,3197
29401,John Rees-Sharon Smith-Mike Haynes-Costas Kossis-Alex Callinicos-Steven Rose-John Charlton-Chris Harman,4.0,eng,0
29404,Rick Osborne-Kevin Miller,0.0,eng,0
29406,Hervé Guibert-Linda Cloverdale,3.92,eng,15
29412,A.M. Homes,3.28,en-US,515
29414,A.M. Homes,3.63,eng,86
29421,J.J. Connolly,3.99,eng,66
29425,Benjamin Kunkel,2.86,eng,300
29434,Norah Vincent,3.32,eng,660
29435,Garry Wills,4.12,eng,32
29442,Basil Mahon,4.12,eng,44
29456,Elizabeth Peters,4.06,eng,189
29460,Diana Kendall,3.22,eng,0
29470,James A. Michener-Robert Vavra,3.7,en-US,8
29471,James A. Michener,3.8,eng,119
29474,Eireann Corrigan,3.93,eng,111
29478,Claudia Carroll,3.31,eng,125
29484,Laurell K. Hamilton,3.75,en-US,303
29486,Diablo Cody,3.54,en-US,1558
29487,Noire,4.39,eng,126
29488,Luke Davies,4.08,en-US,292
29489,Angela Knight-Sheri Gilmore-Morgan Hawke,4.0,en-US,22
29490,Mian Mian-Andrea Lingenfelter,3.31,en-US,96
29497,Kara-Lee Chi-Hyong,3.96,eng,72
29498,Kara-Lee Yun-Hee,4.07,eng,19
29499,Kara-Jee-Hyung Lee,4.15,eng,23
29500,Kara-Lee Yun-Hee,4.11,eng,14
29501,Sam Harris,3.94,en-US,1460
29512,L. Sprague de Camp,3.64,en-US,10
29514,Edgar Rice Burroughs,3.67,eng,56
29516,Charles John Cutcliffe Wright Hyne-Gary Hoppenstand-Harry Turtledove,3.78,eng,1
29518,Bill Bryson,3.83,en-GB,32
29519,Kurt Eichenwald,4.22,eng,295
29526,Anthony F.C. Wallace,3.65,eng,5
29529,Kang-Woo Lee-Lauren Na,4.04,eng,2
29534,Warren W. Wiersbe,4.34,en-US,41
29545,Jeremy Leven,4.13,eng,50
29547,Lauren Weisberger,3.4,en-US,1680
29549,Paul  Davidson,3.57,eng,4
29551,Andrew M. Greeley,3.78,eng,15
29561,Alice  Miller-Andrew Edwin Jenkins,4.07,eng,31
29565,José Saramago,3.8,eng,171
29566,José Saramago-Giovanni Pontiero,3.91,eng,13
29567,José Saramago-Giovanni Pontiero,3.8,eng,131
29569,Michael F. Roizen-Mehmet C. Oz,3.82,en-US,290
29571,Michael F. Roizen-Mehmet C. Oz,3.65,en-US,412
29579,Isaac Asimov,4.16,eng,6109
29580,Isaac Asimov,4.25,eng,1596
29581,Isaac Asimov-Sönmez Güven,4.22,eng,1897
29582,Isaac Asimov,4.04,eng,820
29584,Leslie Gross Portney,4.04,eng,1
29587,Cory Doctorow,3.56,eng,1037
29588,Cory Doctorow,3.51,en-US,315
29589,Cory Doctorow,3.49,en-US,209
29600,Orson Scott Card,4.3,eng,28
29602,Jules Verne,3.88,eng,6
29603,Ron     Miller-Jules Verne-Paul   Wright,3.71,eng,4
29604,Jules Verne,3.88,eng,1
29606,Jules Verne,3.88,spa,2
29613,Hervie Haufler,4.15,eng,3
29616,Jayne Ann Krentz,3.96,eng,241
29617,Jayne Ann Krentz,4.01,eng,313
29619,Jayne Castle-Jayne Ann Krentz,4.13,eng,166
29620,Jayne Ann Krentz,3.87,eng,8
29621,Jayne Ann Krentz,3.74,eng,30
29622,Jayne Ann Krentz,3.46,eng,19
29623,Jayne Castle-Jayne Ann Krentz,4.13,eng,134
29624,Jayne Castle-Jayne Ann Krentz,4.15,eng,98
29625,Julian Jaynes,4.24,en-GB,2
29627,Jack Meadows,3.75,eng,0
29632,Barbara Berst Adams,3.76,eng,5
29633,Graham Greene-John Clark Pratt,3.97,eng,17
29639,Graham Greene-Zadie Smith,3.97,eng,141
29641,Graham Greene-Monica Ali,3.94,eng,2800
29648,Jostein Gaarder-Anne   Born,3.67,eng,135
29658,Tony Judt,4.34,eng,552
29680,William Rodney Allen,3.8,eng,3
29685,Grant R. Osborne,3.92,eng,33
29694,Alvin L. Reid,3.88,en-US,3
29705,Zadie Smith-David Mitchell-George Saunders-Colm Tóibín-Aleksandar Hemon-Nick Hornby-Hari Kunzru-Toby Litt-Chris Ware,3.39,en-US,327
29718,Robert Musil-Shaun Whiteside-J.M. Coetzee,3.74,eng,166
29719,Daniel Defoe-J.M. Coetzee,3.67,eng,3
29720,J.M. Coetzee-David Attwell,4.04,en-US,2
29724,Ruth Heller,4.21,en-US,11
29726,Leonard  Orr,3.91,eng,9
29734,Philip Roth,3.69,eng,86
29737,Philip Roth,3.72,eng,95
29741,Philip Roth,3.64,eng,21
29743,Philip Roth-Νίκος Παναγιωτόπουλος,3.65,eng,105
29745,Philip Roth,3.34,eng,114
29746,Philip Roth,3.53,eng,140
29750,Frank Kermode,3.71,eng,0
29776,Philip Roth,3.62,eng,422
29778,Philip Roth-Jordi Fibla,3.62,spa,15
29788,Nathan Englander,3.94,eng,221
29791,Nathan Englander,3.65,eng,373
29797,John Bunyan,3.99,eng,1751
29800,Bryan Lee O'Malley,4.16,eng,3130
29806,C.S. Lewis-Michael Hague,3.86,eng,341
29811,Helen L. Taylor,4.25,eng,121
29818,Ellis Peters,4.07,eng,3
29820,Helen L. Taylor-John Bunyan,4.25,eng,20
29823,Diana Butler Bass,4.0,eng,0
29838,John D. Leonard-The New York Times,4.09,en-US,11
29841,Robert A.M. Stern-David Fishman-Jacob Tilove,4.47,eng,0
29842,Kevin   Walsh,4.18,eng,21
29845,Eric Homberger-Alice Hudson,4.05,eng,20
29868,E.B. White-Garth Williams-Catherine Chaine,4.16,fre,0
29873,Miroslav Sasek,4.3,en-GB,38
29879,Paul Findley,4.03,eng,6
29881,Timothy Findley,3.99,eng,56
29898,Timothy Findley,3.87,eng,236
29900,Nigel Findley,3.54,en-US,10
29904,Alexandre Koyré-Leonora Cohen Rosenfield,3.26,eng,2
29905,Plato-Benjamin Jowett-Pedro De Blas,4.05,eng,11
29906,Plato-Edith Hamilton-Huntington Cairns,4.43,eng,32
29907,Plato-Benjamin Jowett-Elizabeth Watson Scharffenberger,3.93,eng,30
29908,Plato-Tom Griffith,3.93,eng,1
29914,Claire McNab,3.75,eng,1
29917,Jeff Shaara,4.1,eng,379
29919,Jeff Shaara,4.12,eng,57
29920,Jeff Shaara,4.18,eng,383
29922,Jeff Shaara,4.13,eng,16
29923,Jeff Shaara,4.23,eng,295
29925,Jeff Shaara,4.07,eng,569
29927,Adrian Guelke-Michael Cox-Fiona Stephen,4.33,eng,0
29932,Devra Davis-Mitchell Gaynor,4.02,en-US,28
29933,Mohsin Hamid,3.82,eng,5
29934,Philip Levine,4.26,eng,86
29936,Philip Levine-Harry Ford,4.22,eng,50
29941,Denis Johnson,3.54,en-US,111
29946,Richard Bach,4.15,eng,1834
29947,Richard Bach-H. Lee Shapiro-دل آرا قهرمان,3.93,eng,80
29949,Richard Bach,3.79,eng,52
29953,Richard Bach,3.79,eng,44
29960,Pamela F. Service,4.25,eng,18
29964,H.G. Wells-Gregory Claeys-Francis Wheen,3.46,eng,52
29965,H.G. Wells-Leon Stover,3.81,eng,1
29966,H.G. Wells-John Clute,3.61,eng,39
29967,H.G. Wells-Barbara A. Turner,3.41,eng,4
29971,H.G. Wells,4.13,eng,3
29976,H.G. Wells-E.F. Bleiler,3.93,eng,0
29979,H.G. Wells-George Gesner,3.94,eng,1
29981,H.G. Wells,3.72,eng,2282
29990,Vera John-Steiner,3.81,eng,1
29993,Alfred D. Chandler Jr.,3.99,en-US,24
29997,Dashiell Hammett-Steven Marcus,4.39,eng,134
29998,Dashiell Hammett-Steven Marcus,4.39,eng,31
29999,Dashiell Hammett,3.91,eng,2851
30000,Tom Robbins,4.04,eng,0
30001,Dashiell Hammett-Vince Emery-Joe Gores,3.98,eng,34
30002,Dashiell Hammett,3.83,eng,257
30003,Dashiell Hammett-Lillian Hellman-Jeff Stone,4.18,eng,80
30004,Dashiell Hammett,4.15,eng,102
30005,Dashiell Hammett,3.98,eng,826
30007,Dashiell Hammett,3.96,eng,324
30010,Isaac Asimov,4.36,eng,114
30016,Isaac Asimov,4.15,eng,810
30026,Orson Scott Card,3.79,fre,2
30028,Kenneth Silverman,4.0,en-US,32
30029,Edgar Allan Poe-Gris Grimly,4.34,eng,130
30036,Michael Moorcock,3.89,eng,641
30039,Brenda Joyce,3.98,eng,64
30041,Charles  Green-Richard Ford-Pascal Quidault,4.0,eng,0
30043,Norman Maclean-Annie Proulx,4.18,eng,1105
30044,Norman Maclean,4.07,eng,369
30050,Fred Pearce,3.95,eng,79
30051,Elizabeth C. Economy,3.81,eng,15
30053,Bodie Thoene-Brock Thoene,4.09,eng,105
30055,Lance Armstrong-Sally Jenkins,3.72,en-GB,42
30065,Robert Kirkman-Charlie Adlard-Cliff Rathburn,4.29,eng,822
30066,Gayden Metcalfe,3.86,en-US,256
30067,Linda Howard,3.93,eng,293
30068,Douglas Preston-Lincoln Child,4.14,eng,902
30069,Robert Kirkman-Charlie Adlard-Cliff Rathburn,4.31,eng,996
30071,Robert Kirkman-Tony Moore-Charlie Adlard-Cliff Rathburn,4.35,eng,1323
30072,Kevin Brockmeier,3.67,eng,1549
30080,Dan Hitt-James Beckett III,0.0,eng,0
30085,Darren R. Weissman,4.11,eng,14
30091,Robert A. Nye,4.36,en-US,0
30092,Robert Nye,3.89,en-GB,8
30093,Michael Moorcock,3.86,en-US,8
30094,Michael Moorcock-Walter Simonson-Mark Reeve-John Ridgway,3.95,eng,8
30095,Michael Moorcock,3.64,eng,64
30097,Michael Moorcock,3.94,eng,38
30104,Alan Hollinghurst,3.54,eng,100
30106,Alan Hollinghurst,3.78,eng,300
30107,Henry James-Alan Hollinghurst-Ezra Pound,3.33,eng,5
30109,Alan Hollinghurst,3.78,ger,0
30112,Mark Steyn,4.14,eng,359
30117,Shel Silverstein,4.3,eng,179
30118,Shel Silverstein,4.34,eng,2473
30119,Shel Silverstein,4.3,eng,9754
30120,Shel Silverstein,4.34,eng,1341
30125,Shel Silverstein,4.33,eng,496
30128,Shel Silverstein,4.15,eng,299
30129,Shel Silverstein,4.34,en-US,22
30131,Shel Silverstein,4.34,en-US,6
30134,Shel Silverstein-Dennis Locorriere,4.12,en-US,6
30139,Shel Silverstein,4.37,en-US,18
30143,Shel Silverstein-Daniela Gamba,4.37,ita,7
30151,Jean Shepherd,4.5,eng,1
30159,Catherine Coulter,3.96,eng,270
30160,Catherine Coulter,4.2,eng,34
30161,Catherine Coulter,4.09,eng,348
30162,Catherine Coulter,3.82,en-US,15
30164,Catherine Coulter,4.05,eng,360
30165,Catherine Coulter,3.88,eng,40
30166,Catherine Coulter,4.11,eng,422
30174,MaryJanice Davidson,3.82,eng,19
30176,MaryJanice Davidson,3.88,eng,5
30181,MaryJanice Davidson,3.57,eng,4
30183,P.C. Cast-Kristin Cast,3.8,eng,12549
30186,P.C. Cast,4.09,eng,204
30187,P.C. Cast,4.09,eng,440
30189,Michelle Sagara,4.11,eng,287
30190,P.C. Cast,4.04,eng,208
30191,P.C. Cast,4.14,eng,106
30193,P.C. Cast,4.14,eng,239
30194,P.C. Cast,4.22,eng,420
30196,P.C. Cast,3.88,eng,419
30199,MaryJanice Davidson-Susan Grant-P.C. Cast-Gena Showalter,3.72,eng,94
30200,P.C. Cast,4.02,eng,139
30206,Brian Azzarello-Marcelo Frusín,3.32,en-US,50
30214,Maria Coffey-Thomas Hornbein,3.89,eng,47
30215,Ross Thomas,3.95,eng,14
30220,Daniel Clowes,4.07,eng,271
30223,P.C. Cast,4.05,eng,188
30224,Laurell K. Hamilton,4.04,en-US,414
30225,Laurell K. Hamilton,3.91,en-US,768
30226,Laurell K. Hamilton,4.07,en-US,433
30227,Laurell K. Hamilton,3.81,en-US,50
30228,Laurell K. Hamilton,3.63,en-US,845
30229,Laurell K. Hamilton,3.42,eng,111
30230,Laurell K. Hamilton,4.51,eng,36
30231,Hinako Takanaga,4.19,eng,8
30232,Hinako Takanaga,4.24,eng,6
30233,Hinako Takanaga,4.07,eng,30
30236,Sherry Shahan,4.06,eng,6
30240,Laurell K. Hamilton,4.05,en-US,592
30241,Laurell K. Hamilton,4.11,eng,931
30242,Laurell K. Hamilton,4.07,en-US,803
30243,Laurell K. Hamilton,4.06,eng,394
30244,Laurell K. Hamilton,4.13,en-US,912
30245,Laurell K. Hamilton,3.85,en-US,701
30246,Laurell K. Hamilton,4.05,en-US,812
30247,Steve Hamilton,3.96,eng,134
30248,Laurell K. Hamilton,3.9,eng,963
30249,Mayu Shinjō,4.23,en-US,8
30250,Mayu Shinjō,4.25,en-US,5
30253,Mayu Shinjō,4.15,en-US,11
30258,Dennis L. Kasper-Dan L. Longo-Stephen L. Hauser-Anthony S. Fauci-Eugene Braunwald,4.34,eng,4
30259,Kim Harrison,4.33,eng,1084
30260,Kim Harrison,4.28,eng,1089
30262,Kim Harrison,4.26,eng,1554
30263,Kim Harrison,4.29,eng,1185
30264,Kim Harrison,4.04,en-US,3995
30268,Kim Harrison-Lynsay Sands-Kelley Armstrong-Lori Handeland,3.78,eng,304
30270,Kim Harrison,4.38,spa,0
30271,Laurell K. Hamilton,3.79,eng,809
30272,Laurell K. Hamilton,4.01,ger,0
30273,Laurell K. Hamilton,4.12,eng,935
30274,Laurell K. Hamilton,4.17,eng,1093
30276,Laurell K. Hamilton,3.63,eng,8
30278,Laurell K. Hamilton,3.48,eng,45
30279,Laurell K. Hamilton-Charlaine Harris-MaryJanice Davidson-Angela Knight-Vickie Taylor,3.77,eng,418
30280,J.D. Robb-Laurell K. Hamilton-Susan Krinard-Maggie Shayne,4.07,eng,110
30281,Laurell K. Hamilton,4.02,eng,3957
30282,Laurell K. Hamilton-MaryJanice Davidson-Eileen Wilks-Rebecca York,3.81,eng,187
30284,Laurell K. Hamilton,4.05,ger,0
30287,Laurell K. Hamilton,3.85,eng,13
30288,Laurell K. Hamilton-Stacie Ritchie-Jessica Ruffner-Brett Booth,4.17,eng,247
30289,Plato-Desmond Lee,3.93,eng,1871
30290,Plato-Allan Bloom,3.93,eng,123
30291,Plato-W.H.D. Rouse,4.16,eng,48
30292,Plato-G.M.A. Grube-John M. Cooper,4.12,eng,215
30293,Lou Marinoff,3.39,eng,66
30294,Plato-C.D.C. Reeve,3.93,eng,37
30296,Plato-Seth Benardete-Allan Bloom,4.03,eng,32
30298,Plato-Christopher Gill,4.03,eng,10
30300,Plato-Hugh Tredennick-Harold Tarrant,4.07,eng,104
30305,Youka Nitta,4.35,jpn,0
30312,Youka Nitta-Youka Nitta,4.11,jpn,0
30314,Youka Nitta,4.35,eng,9
30316,Youka Nitta,4.38,eng,8
30317,James Brian Smith-Richard J. Foster,4.26,eng,8
30318,Youka Nitta,4.35,eng,6
30323,Charlotte Brontë-Margaret Smith-Sally Shuttleworth,4.11,eng,50
30324,Annette Curtis Klause,3.77,en-US,1982
30331,Amelia Atwater-Rhodes,3.87,eng,492
30333,Amelia Atwater-Rhodes,3.77,en-US,179
30334,Amelia Atwater-Rhodes,4.16,eng,810
30335,Amelia Atwater-Rhodes,4.04,eng,389
30336,Amelia Atwater-Rhodes,4.03,eng,255
30337,Amelia Atwater-Rhodes,4.02,eng,175
30340,Hugh Kenner,4.39,eng,27
30343,Sandra Brown,3.97,eng,534
30347,Sandra Brown,4.03,eng,493
30348,Sandra Brown,3.55,eng,189
30349,Sandra Brown,3.96,eng,224
30351,Sandra Brown,3.63,eng,75
30352,Sandra Brown-Erin St. Claire,3.75,eng,139
30353,Sandra Brown,3.63,eng,72
30354,Erin St. Claire-Sandra Brown,3.66,eng,27
30355,Rachel Ryan-Sandra Brown,3.64,eng,84
30357,Erin St. Claire-Sandra Brown,3.55,eng,133
30358,Erin St. Claire-Sandra Brown,3.7,eng,132
30361,Erin St. Claire-Sandra Brown,3.48,eng,93
30362,Sandra Brown,3.93,en-US,242
30363,Sandra Brown,3.96,eng,327
30364,Sandra Brown,3.56,eng,78
30365,Erin St. Claire-Sandra Brown,3.6,eng,53
30366,Sandra Brown,3.54,eng,50
30367,Sandra Brown,3.44,eng,47
30368,Sandra Brown,3.5,eng,96
30370,Sandra Brown,4.02,eng,187
30371,Sandra Brown-Rahmani Astuti,3.45,eng,77
30373,Erin St. Claire-Sandra Brown,3.47,eng,163
30374,Sandra Brown,3.84,eng,331
30376,Sandra Brown,3.74,eng,94
30379,Erin St. Claire-Sandra Brown,3.54,eng,113
30380,Rachel Ryan-Sandra Brown,3.56,eng,58
30382,Erin St. Claire-Sandra Brown,3.78,eng,72
30383,Sandra Brown,3.77,en-US,286
30384,Sandra Brown,3.7,eng,67
30385,Erin St. Claire-Sandra Brown,3.58,eng,84
30386,Sandra Brown,3.35,eng,141
30387,Sandra Brown,3.54,eng,6
30388,Sandra Brown,3.98,eng,10
30390,Erin St. Claire-Sandra Brown,3.73,eng,84
30391,Sandra Brown,3.62,eng,61
30392,Sandra Brown,3.62,eng,4
30394,Sandra Brown,3.59,eng,132
30397,Sandra Brown,4.21,eng,4
30398,Erin St. Claire-Sandra Brown,3.78,en-US,9
30399,Sandra Brown,3.92,eng,448
30403,Sandra Brown,3.89,eng,596
30410,Erin St. Claire-Sandra Brown,3.66,eng,2
30411,Sandra Brown,4.28,eng,38
30412,Erin St. Claire-Sandra Brown,3.85,eng,6
30413,Sandra Brown,3.92,ger,0
30415,Sandra Brown,3.47,eng,55
30417,Sandra West Prowell,3.45,eng,11
30423,Sandra Brown-Delia Mateovich,3.98,spa,0
30429,Sandra Brown,3.62,eng,1
30432,Laura  Jordan-Sandra Brown-Camino Estañ Requeni,3.93,spa,8
30437,Sandra Brown,3.86,eng,212
30446,Rachel Ryan-Sandra Brown,3.59,ger,1
30458,Iyanla Vanzant,4.22,en-US,147
30474,Karl Marx-Friedrich Engels-Gareth Stedman Jones,3.54,eng,2475
30475,Bob Blaisdell-Karl Marx-Jean-Paul Marat-Tom Paine-Mao Zedong-Mahatma Gandhi,3.84,eng,18
30476,Karl Marx-Friedrich Engels-John E. Toews,3.54,en-US,4
30477,Karl Marx-Friedrich Engels-Phil Gasper,3.54,eng,22
30480,Karl Marx-Friedrich Engels,3.54,en-US,18
30482,Karl Marx-Friedrich Engels-Martin Puchner,3.65,eng,0
30485,Karl Marx-Friedrich Engels-A.J.P. Taylor,3.54,eng,10
30488,Karl Marx-Friedrich Engels-Samuel Moore,3.54,eng,56
30491,Karl Marx-Gareth Stedman Jones-Friedrich Engels,3.54,en-US,10
30510,Roddy Doyle,3.78,en-US,181
30512,Roddy Doyle,3.75,eng,556
30515,Philip Thody-Howard Read,3.55,eng,8
30517,Jean-Paul Sartre-Azzedine Haddour,3.76,eng,9
30518,Hazel Rowley,4.1,eng,16
30523,John  Compton-Charlton Heston,3.86,eng,3
30528,Immanuel Kant-John T. Goldthwait,3.68,eng,22
30529,Edmund Burke-Adam Phillips,3.76,eng,44
30535,Elizabeth Alexander,3.78,eng,23
30536,Jeremy Gilbert-Rolfe,3.56,eng,5
30537,Richard Klein,3.77,en-US,17
30542,Slavoj Žižek-Marek Wieczorek,3.74,eng,21
30551,Christopher Hitchens,3.94,eng,182
30553,George Orwell-Richard Hoggart,3.89,eng,650
30555,George Orwell,4.42,eng,6
30557,George Orwell,4.11,eng,234
30561,Aldous Huxley,3.77,eng,187
30562,Aldous Huxley-Robert S. Baker-James Sexton,4.29,en-GB,2
30567,Elspeth Huxley,4.0,eng,27
30568,Nicholas  Murray,3.82,eng,6
30569,Aldous Huxley-Robert S. Baker-James Sexton,4.33,en-US,2
30574,Paul Strathern,3.21,eng,62
30575,Plato-Aaron Shepard-Benjamin Jowett,3.77,en-GB,3
30580,Aleksandr Solzhenitsyn-Nicholas William Bethell-David Burg,4.2,eng,10
30585,Vladimir Nabokov,3.92,eng,20
30586,Tom Hunt,3.72,en-US,11
30587,Julia Indichova-Christiane Northrup,3.82,eng,25
30590,Friedrich Reck-Malleczewen-Paul Rubens-Richard J. Evans,4.22,eng,2
30591,Martin  Gilbert,4.25,eng,1
30593,Vladimir Nabokov-David Lodge,3.89,eng,795
30594,Vladimir Nabokov,4.19,eng,489
30597,Victor Hugo-Walter J. Cobb,3.99,eng,2406
30598,Victor Hugo-Catherine Liu-Elizabeth McCracken,3.99,en-US,22
30600,Victor Hugo-John Sturrock,3.99,eng,94
30602,Stephen Rebello-Walt Disney Company,4.46,eng,1
30604,Malvina G. Vogel-Victor Hugo,3.98,eng,0
30606,Clement Greenberg-Janice Horne,3.92,eng,14
30616,C.S. Lewis-Walter Hooper,4.31,eng,25
30621,Joseph Pearce,3.88,eng,17
30622,C.S. Lewis-Walter Hooper,4.37,eng,19
30626,C.S. Lewis-Lyle Wesley Dorsett-Marjorie Lamp Mead-Douglas Gresham,4.18,eng,130
30629,C.S. Lewis-Miguel Marias,4.22,spa,44
30633,C.S. Lewis,4.15,en-US,1051
30634,C.S. Lewis,4.2,en-US,63
30635,Bruce L. Edwards-Diana Pavlac Glyer,4.43,eng,0
30636,C.S. Lewis,4.09,eng,429
30639,C.S. Lewis-Geoffrey Howard-Robert Whitefield-Robert Whitfield,4.32,eng,6
30643,C.S. Lewis,4.22,eng,39
30645,Erich Fromm-Rainer Funk,4.09,en-US,13
30646,Erich Fromm-Rainer Funk,4.09,eng,19
30651,Lala Okamoto,1.67,eng,2
30652,Erich Fromm-T.B. Bottomore,4.02,en-US,34
30658,René Descartes-Donald A. Cress,3.7,eng,321
30659,Marcus Aurelius-Martin Hammond-Diskin Clay,4.23,eng,2719
30665,Jonathan Swift,3.56,eng,15
30666,Jonathan Swift-YKids,3.56,en-US,0
30671,Arthur Koestler-Herbert Butterfield,4.25,en-US,66
30672,Arthur Koestler-Daphne Hardy-Pınar Kür,4.05,eng,825
30673,Arthur Koestler-Daphne Hardy,4.05,eng,154
30675,Arthur Koestler,3.91,eng,3
30676,Arthur Koestler,4.26,en-US,23
30677,Arthur Koestler,4.01,eng,33
30678,Arthur Koestler,3.83,en-GB,15
30679,Arthur Koestler,4.35,eng,17
30680,Walter Kirn,2.86,eng,492
30681,Walter Kirn,3.43,eng,110
30697,Jane Leslie Conly,3.64,eng,99
30702,Cheri Huber-June Shiver,4.27,eng,21
30705,Cheri Huber,3.92,eng,36
30712,Jorge Luis Borges-Suzanne Jill Levine-Esther Allen,4.54,eng,16
30713,Jorge Luis Borges-John Sturrock-Anthony Kerringan,4.45,eng,49
30733,Michel de Montaigne-J.M. Cohen,4.23,eng,62
30734,Michel de Montaigne-Donald M. Frame,4.43,eng,12
30735,Michel de Montaigne-M.A. Screech,4.23,eng,282
30739,Michel de Montaigne-M.A. Screech,3.75,eng,6
30743,Abbie Hoffman-Anita Hoffman,3.93,eng,3
30755,Deborah Eisenberg,4.0,eng,17
30767,Katsu Aki-Hajime Yatate-Shoji Kawamori,3.54,en-GB,2
